22849,9
22862,7
22871,1
22877,2
22891,9
22893,2
22903,7
22912,7
22927,3
22938,9
22940,2
22942,2
22956,1
22971,12
22986,12
23000,3
23010,2
23015,1
23024,1
23031,1
23043,9
23057,12
23066,8
23073,1
23083,2
23096,11
23099,1
23106,1
23118,4
23125,6
23132,3
23140,6
23147,6
23155,6
23162,5
23163,1
23178,5
23180,1
23188,3
23198,10
23200,1
23206,6
23220,10
23225,5
23228,2
23240,9
23255,2
23258,2
23265,2
23276,9
23286,4
23297,7
23306,7
23318,9
23330,6
23344,3
23353,5
23362,9
23364,1
23375,8
23379,2
23380,1
23385,2
23387,1
23391,2
23395,1
23396,1
23399,1
23410,4
23411,1
23416,2
23418,2
23425,3
23431,3
23445,8
23447,1
23449,2
23458,4
23464,1
23477,7
23484,2
23491,2
23505,1
23513,8
23527,2
23536,1
23545,9
23546,1
23547,1
23556,9
23565,2
23576,11
23580,2
23586,1
23594,8
23605,3
23607,2
23610,1
23617,4
23628,11
23631,2
23641,6
23648,6
23663,10
23673,5
23687,12
23700,12
23715,11
23724,8
23728,4
23742,12
23757,3
23766,6
23771,3
23782,10
23789,1
23796,6
23798,1
23809,3
23817,2
23819,2
23829,10
23839,2
23854,15
23861,1
23874,3
23884,9
23897,1
23902,2
23907,4
23920,2
23930,1
23934,4
23943,8
23952,1
23967,3
23982,10
23993,4
24008,8
24022,14
24023,1
24024,1
24038,8
24051,1
24060,4
24066,3
24067,1
24081,14
24094,7
24097,1
24111,6
24119,3
24130,6
24139,2
24148,4
24154,1
24157,1
24160,3
24172,12
24176,1
24186,7
24190,3
24194,2
24199,5
24209,8
24216,5
24217,1
24219,1
24220,1
24221,1
24234,5
24245,1
24255,8
24262,7
24268,2
24281,13
24288,6
24297,8
24303,4
24313,5
24327,12
24341,1
24348,3
24359,10
24367,4
24370,3
24375,1
24379,3
24382,2
24390,6
24391,1
24395,2
24408,8
24411,3
24412,1
24424,8
24438,3
24441,1
24455,2
24456,1
24468,4
24481,8
24493,9
24501,1
24504,1
24512,1
24520,4
24527,1
24538,5
24543,5
24550,2
24557,5
24571,13
24581,9
24584,1
24592,6
24594,2
24603,3
24605,2
24617,3
24626,5
24637,8
24652,8
24664,12
24677,13
24683,1
24692,1
24706,2
24713,3
24717,2
24725,4
24735,6
24746,1
24755,8
24764,6
24779,7
24782,2
24792,10
24794,2
24806,5
24818,5
24823,4
24827,3
24833,1
24839,1
24842,2
24856,6
24859,3
24873,7
24874,1
24882,7
24893,1
24898,4
24906,7
24907,1
24915,7
24926,6
24936,4
24947,4
24951,4
24957,4
24965,3
24970,2
24973,2
24982,2
24987,1
25001,13
25013,6
25024,7
25029,1
25040,3
25041,1
25050,6
25053,3
25059,2
25072,9
25082,9
25088,1
25094,4
25098,1
25099,1
25112,11
25117,4
25124,3
25131,1
25145,8
25151,4
25157,2
25162,2
25167,2
25173,6
25178,1
25181,1
25194,8
25197,1
25208,11
25216,5
25231,8
25246,6
25249,3
25257,8
25267,8
25275,4
25286,3
25287,1
25293,6
25304,8
25309,1
25324,3
25338,7
25350,12
25360,9
25364,3
25376,11
25382,2
25395,13
25402,3
25417,6
25423,6
25438,9
25449,8
25451,2
25463,2
25465,2
25470,4
25480,10
25491,11
25497,1
25506,1
25507,1
25520,5
25534,1
25542,5
25543,1
25555,7
25569,6
25576,6
25591,4
25604,6
25612,7
25615,2
25622,7
25624,2
25634,9
25637,2
25640,1
25649,3
25653,3
25667,8
25679,12
25692,12
25706,4
25707,1
25713,3
25715,1
25726,6
25727,1
25742,8
25744,1
25747,2
25758,6
25759,1
25769,4
25784,3
25791,5
25795,1
25802,4
25813,1
25823,5
25836,4
25838,1
25847,7
25858,1
25862,2
25877,15
25886,4
25901,1
25910,6
25919,5
25930,6
25934,4
25948,13
25958,6
25960,1
25965,5
25978,1
25989,7
25993,4
26000,7
26015,4
26022,3
26024,2
26026,2
26041,3
26043,1
26057,5
26066,3
26077,4
26087,9
26092,3
26104,4
26119,4
26124,1
26133,5
26141,2
26152,4
26162,7
26176,3
26190,7
26205,6
26211,1
26219,5
26226,3
26241,8
26249,2
26251,2
26253,1
26265,2
26280,9
26289,5
26298,7
26310,7
26315,3
26328,9
26338,10
26352,5
26365,13
26372,1
26385,12
26386,1
26387,1
26396,8
26408,9
26417,8
26418,1
26426,8
26430,2
26442,12
26446,3
26454,8
26459,1
26466,6
26471,3
26484,3
26497,4
26506,4
26507,1
26520,5
26531,8
26543,7
26546,1
26557,11
26559,1
26574,8
26586,9
26595,9
26599,3
26603,4
26612,1
26614,2
26628,13
26641,6
26649,5
26655,1
26661,1
26663,1
26673,10
26688,15
26691,3
26696,4
26703,2
26712,4
26715,2
26718,2
26724,3
26738,3
26741,1
26743,1
26745,1
26757,11
26761,1
26767,6
26773,6
26775,1
26779,3
26789,2
26799,4
26812,5
26815,2
26829,9
26840,8
26855,11
26859,4
26869,10
26873,4
26887,7
26897,9
26902,4
26907,2
26917,9
26930,9
26945,4
26958,7
26965,5
26980,12
26993,13
27002,6
27003,1
27005,2
27019,13
27023,2
27031,2
27046,3
27059,10
27073,10
27082,5
27091,2
27101,1
27116,5
27127,11
27136,7
27139,1
27146,6
27147,1
27160,4
27163,1
27177,8
27192,3
27202,10
27210,6
27220,10
27223,2
27236,11
27251,10
27263,11
27277,10
27292,1
27306,2
27316,6
27320,1
27335,12
27342,6
27350,8
27357,4
27371,1
27380,3
27384,2
27395,4
27407,2
27415,2
27417,1
27420,1
27424,3
27432,6
27446,12
27447,1
27456,9
27465,8
27477,6
27489,8
27502,3
27509,2
27513,2
27524,3
27526,2
27537,7
27542,4
27554,2
27557,3
27564,2
27575,5
27586,7
27591,1
27594,3
27609,6
27616,4
27626,7
27627,1
27629,2
27636,7
27649,1
27653,1
27667,3
27673,4
27686,7
27690,1
27701,10
27705,3
27719,6
27729,1
27739,1
27754,11
27761,1
27763,1
27770,6
27771,1
27785,11
27789,3
27792,1
27802,6
27817,15
27830,7
27841,5
27850,9
27858,5
27870,1
27883,5
27890,2
27899,8
27902,3
27915,4
27928,5
27936,6
27950,6
27954,1
27965,9
27979,9
27994,10
27996,2
28001,2
28007,2
28017,8
28019,1
28031,4
28037,3
28039,2
28054,4
28066,10
28078,3
28087,6
28098,5
28113,10
28125,9
28127,1
28140,11
28148,2
28155,5
28167,11
28173,1
28188,4
28203,10
28212,2
28222,2
28232,1
28240,1
28241,1
28251,5
28263,7
28269,6
28282,13
28284,2
28294,7
28303,1
28310,5
28321,1
28326,1
28339,8
28340,1
28343,3
28354,8
28359,1
28363,2
28367,1
28376,7
28380,1
28394,2
28399,2
28405,5
28420,8
28428,5
28442,8
28453,9
28455,1
28457,1
28468,7
28473,2
28478,2
28489,5
28503,13
28507,2
28510,1
28525,15
28540,4
28554,8
28561,6
28562,1
28567,3
28568,1
28577,2
28582,3
28597,6
28598,1
28613,5
28617,3
28631,11
28645,7
28657,4
28660,3
28669,1
28676,4
28689,9
28692,2
28696,4
28698,2
28711,6
28720,3
28733,5
28744,7
28752,4
28754,1
28758,2
28765,3
28774,4
28775,1
28790,8
28804,14
28818,14
28822,2
28825,1
28830,1
28835,5
28841,2
28855,7
28858,1
28870,8
28873,1
28885,6
28893,2
28896,2
28897,1
28912,2
28924,10
28931,5
28935,2
28949,1
28951,1
28960,5
28965,4
28971,5
28983,10
28994,11
28996,2
29004,4
29015,5
29030,11
29032,1
29044,2
29047,2
29049,2
29050,1
29058,1
29071,4
29082,6
29084,2
29087,2
29090,2
29100,8
29112,7
29126,9
29132,3
29135,3
29139,1
29142,2
29145,1
29160,3
29163,2
29168,3
29173,5
29184,3
29188,3
29192,2
29206,7
29218,8
29229,2
29241,8
29255,14
29262,2
29263,1
29274,11
29277,3
29291,9
29304,9
29305,1
29313,2
29317,2
29324,1
29338,12
29350,6
29358,7
29360,2
29365,1
29377,11
29383,5
29390,3
29404,1
29406,1
29408,1
29413,2
29419,4
29434,13
29442,6
29456,10
29462,5
29469,1
29471,2
29474,3
29485,5
29486,1
29493,5
29494,1
29501,5
29512,10
29518,6
29524,3
29539,5
29541,1
29548,4
29556,4
29570,8
29584,11
29599,9
29612,3
29623,10
29637,14
29640,1
29646,2
29657,11
29664,6
29676,8
29684,2
29685,1
29692,6
29696,2
29711,13
29718,5
29722,4
29726,4
29727,1
29729,2
29735,3
29739,2
29749,2
29753,2
29768,7
29775,7
29789,12
29804,8
29814,4
29825,8
29836,2
29842,2
29844,2
29847,2
29855,4
29858,1
29861,1
29863,1
29873,2
29877,4
29882,2
29894,9
29904,9
29916,4
29918,2
29931,6
29945,14
29954,8
29959,2
29964,4
29965,1
29975,6
29982,6
29988,1
30000,1
30007,2
30015,6
30019,2
30027,8
30028,1
30037,7
30050,8
30063,5
30066,2
30081,15
30085,2
30093,2
30100,3
30108,7
30110,2
30112,2
30117,3
30129,10
30133,3
30146,2
30158,11
30164,4
30179,13
30180,1
30195,14
30205,7
30220,8
30234,6
30238,3
30248,2
30263,15
30266,3
30272,5
30284,12
30288,3
30299,1
30302,3
30312,1
30325,11
30335,3
30338,1
30347,2
30356,3
30357,1
30371,8
30373,1
30381,7
30390,8
30403,5
30411,2
30412,1
30425,5
30438,3
30444,6
30447,2
30457,6
30458,1
30471,8
30475,3
30487,1
30502,2
30509,4
30521,3
30527,3
30535,3
30540,3
30542,1
30544,2
30552,6
30564,8
30577,13
30590,7
30605,7
30612,1
30617,1
30621,3
30634,9
30636,2
30648,8
30661,6
30666,4
30668,2
30679,7
30688,9
30703,2
30706,2
30717,9
30722,2
30731,4
30742,5
30748,2
30750,1
30765,2
30774,7
30777,2
30791,13
30805,9
30815,1
30825,2
30831,6
30833,1
30843,6
30858,11
30860,2
30870,10
30873,3
30882,8
30895,6
30898,1
30907,1
30922,1
30933,4
30942,2
30950,2
30951,1
30955,1
30959,1
30964,3
30968,1
30975,5
30983,5
30991,5
31006,6
31007,1
31008,1
31012,2
31013,1
31017,4
31023,6
31027,4
31041,12
31049,8
31050,1
31065,9
31069,2
31074,3
31080,2
31084,4
31094,7
31109,14
31116,5
31129,11
31135,4
31140,5
31146,3
31151,3
31163,7
31177,14
31182,5
31194,9
31196,1
31201,4
31215,7
31227,5
31228,1
31232,2
31242,5
31250,8
31259,9
31268,4
31273,2
31276,1
31285,6
31294,5
31301,1
31302,1
31315,3
31316,1
31318,1
31328,7
31342,5
31346,3
31349,3
31351,2
31355,1
31368,9
31377,2
31387,3
31396,5
31397,1
31401,2
31405,4
31414,4
31425,6
31428,3
31439,5
31449,10
31450,1
31459,9
31465,4
31475,3
31485,1
31489,4
31495,6
31497,1
31510,9
31525,8
31538,6
31552,12
31563,1
31567,4
31572,2
31587,4
31590,3
31592,1
31604,4
31619,4
31621,1
31623,2
31636,7
31646,8
31647,1
31650,3
31654,2
31663,5
31671,4
31681,10
31696,15
31697,1
31707,5
31713,2
31726,4
31734,5
31749,4
31756,4
31762,6
31774,7
31781,6
31794,10
31801,7
31805,4
31813,8
31827,1
31832,4
31843,10
31848,4
31859,7
31860,1
31865,3
31870,2
31882,9
31891,6
31902,2
31917,7
31927,7
31928,1
31942,14
31955,9
31958,2
31971,4
31984,1
31992,5
32005,11
32020,5
32026,6
32036,6
32049,12
32063,13
32065,2
32079,12
32085,6
32099,2
32113,4
32116,3
32125,4
32128,3
32138,5
32143,2
32145,1
32156,7
32159,3
32171,6
32172,1
32178,3
32179,1
32192,4
32193,1
32206,12
32208,1
32211,3
32214,1
32217,1
32230,11
32245,14
32247,2
32249,2
32258,4
32265,4
32280,11
32286,4
32287,1
32300,11
32309,8
32322,8
32337,3
32350,8
32363,11
32377,14
32387,9
32389,1
32404,1
32410,4
32418,3
32426,3
32434,2
32443,5
32445,1
32448,1
32451,1
32456,3
32464,7
32474,3
32478,4
32490,2
32498,6
32501,1
32510,7
32522,5
32528,5
32531,2
32546,6
32556,1
32561,3
32566,1
32573,4
32583,9
32598,5
32610,8
32623,7
32631,2
32636,4
32643,2
32651,6
32665,8
32671,4
32682,6
32697,9
32705,1
32710,3
32715,2
32717,2
32728,6
32737,4
32746,9
32757,4
32764,3
32767,1
32782,1
32788,4
32799,10
32805,6
32807,2
32809,1
32824,2
32828,2
32835,7
32846,9
32854,6
32856,1
32860,4
32863,1
32864,1
32878,10
32882,1
32883,1
32889,2
32900,1
32907,6
32922,4
32926,3
32931,1
32932,1
32933,1
32946,7
32959,5
32963,1
32977,9
32986,6
32989,2
32999,6
33004,3
33008,1
33023,1
33034,8
33047,2
33048,1
33058,5
33064,3
33076,1
33091,7
33092,1
33107,6
33109,1
33119,6
33130,6
33136,3
33142,1
33156,6
33164,7
33165,1
33178,5
33180,1
33191,8
33197,3
33198,1
33200,1
33207,5
33211,4
33224,12
33232,4
33234,1
33236,1
33251,2
33264,6
33269,5
33277,7
33288,11
33297,4
33305,6
33317,4
33322,3
33328,6
33340,10
33355,1
33363,8
33376,2
33390,14
33394,1
33404,3
33414,9
33421,4
33431,8
33446,14
33460,11
33469,3
33483,1
33495,7
33505,2
33515,10
33525,5
33531,1
33533,2
33538,3
33550,3
33564,12
33567,3
33578,8
33586,8
33596,2
33601,1
33614,6
33625,1
33628,2
33633,2
33647,7
33662,5
33663,1
33671,6
33679,8
33686,2
33690,1
33693,2
33705,5
33709,4
33718,8
33730,9
33732,1
33734,2
33736,2
33748,1
33762,14
33763,1
33773,10
33778,1
33780,2
33795,5
33801,3
33807,5
33819,7
33825,6
33838,6
33852,13
33867,3
33880,12
33891,11
33894,2
33898,3
33899,1
33914,13
33928,4
33942,13
33955,11
33970,1
33980,4
33986,1
34001,6
34005,2
34012,7
34013,1
34026,12
34040,7
34049,5
34056,1
34059,2
34060,1
34070,10
34075,2
34086,4
34099,9
34111,9
34124,5
34133,3
34141,6
34149,4
34159,9
34165,4
34171,3
34185,1
34189,2
34192,3
34198,5
34208,10
34216,6
34227,1
34241,8
34242,1
34254,2
34263,4
34265,1
34269,4
34281,3
34285,1
34290,5
34300,2
34302,1
34308,3
34320,8
34333,2
34342,2
34352,10
34359,3
34360,1
34365,4
34371,4
34382,7
34392,8
34398,3
34408,1
34413,1
34423,8
34437,9
34449,10
34454,2
34462,2
34475,12
34484,7
34499,12
34501,1
34514,2
34515,1
34528,8
34530,2
34541,1
34551,9
34555,3
34557,1
34564,3
34579,15
34593,7
34604,7
34607,2
34610,1
34615,5
34625,4
34627,2
34641,4
34646,5
34647,1
34649,2
34655,2
34669,12
34670,1
34671,1
34682,3
34687,3
34694,3
34700,4
34711,1
34725,14
34740,14
34752,8
34767,15
34776,2
34782,4
34791,1
34805,2
34819,8
34827,5
34835,6
34837,1
34845,8
34848,2
34862,10
34866,2
34877,5
34890,11
34893,1
34903,1
34907,3
34919,11
34932,12
34933,1
34942,2
34953,6
34956,3
34961,5
34966,5
34977,4
34992,15
35002,1
35017,5
35018,1
35027,4
35042,2
35045,2
35050,5
35060,1
35072,1
35079,2
35091,7
35103,5
35112,7
35122,6
35137,13
35141,2
35145,1
35148,1
35153,5
35168,8
35176,7
35191,15
35192,1
35195,1
35207,7
35218,3
35232,11
35245,3
35260,14
35274,14
35284,4
35290,5
35292,1
35304,4
35319,13
35332,3
35341,5
35344,1
35345,1
35353,3
35365,10
35369,1
35375,2
35378,2
35381,1
35389,4
35394,3
35405,10
35410,1
35418,6
35420,1
35425,4
35435,2
35439,4
35443,1
35451,6
35452,1
35453,1
35455,2
35470,1
35477,7
35491,3
35500,1
35514,5
35515,1
35530,3
35543,4
35545,2
35546,1
35548,2
35561,5
35570,6
35573,1
35577,3
35588,8
35597,5
35607,5
35620,1
35627,7
35640,8
35649,7
35657,6
35671,6
35674,3
35680,2
35690,7
35702,2
35705,1
35706,1
35710,1
35723,1
35729,2
35731,1
35735,2
35736,1
35740,2
35751,7
35762,11
35773,3
35784,9
35795,8
35805,4
35810,2
35820,5
35821,1
35827,2
35835,7
35840,4
35855,3
35856,1
35871,12
35872,1
35881,5
35884,3
35893,3
35905,3
35908,3
35909,1
35924,9
35932,3
35944,3
35957,12
35971,5
35983,1
35998,15
36009,3
36016,4
36020,3
36022,1
36031,2
36046,3
36059,7
36066,3
36080,8
36090,3
36099,7
36113,2
36114,1
36127,7
36140,9
36155,3
36168,7
36180,4
36188,5
36203,6
36214,10
36221,1
36224,2
36230,5
36233,3
36237,4
36249,11
36254,1
36263,1
36266,1
36279,10
36291,7
36296,1
36297,1
36306,4
36307,1
36322,12
36330,3
36345,11
36359,4
36366,3
36370,1
36371,1
36377,3
36381,1
36382,1
36383,1
36394,4
36409,2
36417,3
36425,7
36433,8
36437,3
36451,7
36462,4
36473,2
36482,6
36485,2
36497,5
36500,1
36504,4
36515,11
36521,5
36535,8
36548,2
36549,1
36551,1
36556,1
36561,1
36565,1
36579,1
36582,2
36585,2
36596,1
36601,4
36613,7
36616,3
36624,4
36634,10
36637,2
36648,3
36661,5
36670,6
36671,1
36676,1
36681,4
36682,1
36690,1
36702,1
36709,4
36724,9
36738,11
36740,1
36753,13
36759,2
36762,2
36777,1
36790,2
36795,1
36810,1
36825,12
36831,2
36835,3
36846,7
36855,3
36861,1
36869,6
36875,5
36878,2
36892,10
36907,13
36913,6
36923,10
36936,10
36951,7
36966,15
36971,2
36976,2
36982,3
36990,8
36993,1
37005,9
37019,10
37031,10
37045,4
37051,6
37062,6
37067,2
37071,2
37080,9
37091,9
37106,6
37109,2
37122,5
37137,3
37143,4
37158,4
37160,1
37166,3
37167,1
37178,6
37186,6
37195,9
37196,1
37205,4
37215,6
37228,7
37234,2
37236,2
37237,1
37249,2
37252,1
37265,11
37279,2
37280,1
37285,3
37294,4
37303,2
37311,2
37317,3
37326,3
37327,1
37333,5
37343,10
37354,6
37359,5
37362,3
37370,3
37377,2
37392,5
37395,2
37405,7
37415,7
37420,3
37435,3
37442,1
37452,10
37454,1
37468,2
37473,5
37482,5
37492,10
37506,7
37519,6
37520,1
37521,1
37522,1
37526,3
37539,8
37543,4
37547,4
37554,5
37555,1
37560,2
37561,1
37563,1
37572,6
37586,5
37598,6
37602,1
37615,9
37625,5
37636,9
37648,12
37663,15
37670,2
37682,5
37697,5
37709,9
37721,4
37736,15
37750,5
37764,1
37773,7
37782,5
37789,1
37791,2
37803,11
37811,7
37826,15
37838,2
37843,4
37858,10
37862,1
37870,8
37884,4
37885,1
37891,5
37893,2
37894,1
37901,5
37905,3
37916,9
37930,8
37936,4
37940,2
37948,8
37962,11
37975,8
37981,4
37990,7
38001,6
38015,7
38030,11
38041,5
38045,4
38052,4
38060,7
38073,4
38076,2
38084,7
38086,1
38096,8
38111,12
38117,3
38126,5
38136,9
38140,3
38141,1
38145,1
38158,5
38173,7
38183,6
38195,2
38204,5
38206,1
38213,4
38224,10
38231,7
38241,10
38249,4
38253,3
38264,11
38270,4
38274,2
38284,5
38291,2
38292,1
38298,2
38310,10
38316,5
38325,6
38330,4
38343,13
38350,4
38364,8
38372,6
38383,4
38398,4
38399,1
38410,10
38416,1
38421,2
38436,12
38444,3
38452,8
38464,4
38477,1
38489,5
38490,1
38501,9
38510,9
38518,6
38522,1
38524,1
38527,1
38529,1
38542,12
38556,10
38566,8
38573,5
38585,4
38586,1
38596,9
38604,8
38617,12
38631,4
38633,2
38638,1
38647,8
38660,5
38674,11
38688,12
38699,9
38705,6
38720,2
38725,1
38728,1
38733,3
38743,7
38756,8
38769,10
38783,11
38798,15
38802,3
38815,4
38827,11
38830,1
38844,12
38846,1
38858,1
38865,4
38872,7
38887,5
38899,7
38905,3
38913,1
38926,12
38932,5
38935,2
38937,1
38945,2
38953,4
38964,3
38965,1
38970,3
38980,3
38981,1
38989,7
38994,4
39008,8
39016,2
39027,4
39040,8
39044,3
39055,1
39061,5
39066,1
39081,15
39091,6
39103,8
39115,3
39128,11
39134,5
39148,9
39149,1
39153,1
39155,2
39164,7
39174,3
39177,1
39181,4
39190,7
39203,10
39205,2
39217,2
39226,9
39237,3
39245,2
39258,4
39261,1
39274,11
39275,1
39277,1
39287,3
39296,2
39307,2
39310,1
39321,11
39336,10
39339,3
39341,2
39345,4
39353,5
39359,3
39366,1
39369,2
39372,2
39373,1
39375,1
39377,1
39389,9
39398,1
39413,12
39421,4
39430,9
39435,5
39441,1
39454,3
39464,4
39478,11
39485,3
39492,6
39494,1
39498,4
39502,2
39513,9
39528,4
39538,5
39553,8
39557,1
39562,5
39567,3
39578,7
39586,8
39599,12
39600,1
39608,6
39620,7
39624,4
39636,11
39640,2
39642,2
39652,3
39662,10
39674,8
39685,6
39697,7
39711,6
39712,1
39726,5
39736,10
39745,9
39755,2
39769,9
39773,1
39787,2
39802,11
39810,7
39812,2
39819,1
39823,1
39827,2
39841,1
39850,7
39854,4
39862,5
39871,7
39879,7
39882,1
39887,4
39888,1
39900,8
39915,1
39924,2
39925,1
39929,4
39939,3
39943,2
39948,5
39957,9
39970,12
39983,11
39993,1
39999,5
40004,1
40011,4
40015,4
40016,1
40021,4
40025,3
40034,5
40041,5
40044,3
40056,10
40059,3
40069,5
40082,1
40090,2
40103,12
40104,1
40105,1
40118,9
40124,5
40129,5
40136,7
40139,2
40144,2
40151,3
40153,2
40164,10
40166,1
40167,1
40179,7
40193,8
40196,2
40204,4
40212,6
40224,5
40231,3
40243,5
40247,4
40255,7
40268,6
40281,7
40285,1
40297,6
40305,7
40318,12
40331,9
40344,7
40357,7
40371,13
40374,2
40375,1
40378,3
40382,4
40384,2
40394,1
40406,3
40413,4
40418,5
40420,2
40434,4
40442,5
40443,1
40455,3
40459,4
40463,2
40477,1
40478,1
40483,1
40498,8
40507,9
40509,1
40522,12
40535,10
